Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Is_Year_End,Economic_Index
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512,2011,6,25,2,0,16.351420547462407
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684,2011,7,26,3,0,16.04833602026716
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684,2011,7,27,3,0,16.069116570704747
35,2011-07-15,813845.5,0,77.83,3.76,139.7006325,8.684,2011,7,28,3,0,16.08712949101797
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684,2011,7,29,3,0,16.09822330723169
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684,2011,7,30,3,0,16.109317123445418
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684,2011,8,31,3,0,16.120410939659145
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684,2011,8,32,3,0,16.13150475587287
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684,2011,8,33,3,0,16.136448698756332
35,2011-08-26,897037.25,0,72.88,3.704,140.1629528,8.684,2011,8,34,3,0,16.14036766467066
35,2011-09-02,813486.55,0,71.44,3.703,140.196985,8.684,2011,9,35,3,0,16.144286619069558
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,2011,9,36,3,0,16.148205584983877
35,2011-09-16,738792.11,0,69.65,3.742,140.2735,8.684,2011,9,37,3,0,16.153097650852146
35,2011-09-23,705802.45,0,63.61,3.711,140.32725,8.684,2011,9,38,3,0,16.159287194841088
35,2011-09-30,749676.95,0,70.92,3.645,140.381,8.684,2011,9,39,3,0,16.165476738830034
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745,2011,10,40,4,0,16.058862206975416
35,2011-10-14,772859.25,0,64.78,3.541,140.4784194,8.745,2011,10,41,4,0,16.063855849056605
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745,2011,10,42,4,0,16.06193308176101
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,2011,10,43,4,0,16.060010325900514
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,2011,11,44,4,1,16.058087570040026
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,11,45,4,1,16.05616481417953
35,2011-11-18,820964.1,0,51.42,3.53,140.4127857,8.745,2011,11,46,4,1,16.056350566037736
35,2011-11-25,1733822.4,1,47.88,3.492,140.4217857,8.745,2011,11,47,4,1,16.05737972555746
35,2011-12-02,903606.03,0,50.55,3.452,140.4307857,8.745,2011,12,48,4,1,16.05840888507719
35,2011-12-09,948964.99,0,46.28,3.415,140.4397857,8.745,2011,12,49,4,1,16.059438044596913
35,2011-12-16,1115255.65,0,40.68,3.413,140.4700795,8.745,2011,12,50,4,1,16.0629021726701
35,2011-12-23,1550214.02,0,41.59,3.389,140.528765,8.745,2011,12,51,4,1,16.069612921669528
35,2011-12-30,904650.55,1,37.85,3.389,140.5874505,8.745,2011,12,52,4,1,16.076323670668955
35,2012-01-06,671708.09,0,35.8,3.422,140.6461359,8.744,2012,1,1,1,0,16.084873730558098
35,2012-01-13,625135.11,0,41.3,3.513,140.7048214,8.744,2012,1,2,1,0,16.091585247026533
35,2012-01-20,669850.04,0,30.35,3.533,140.8086118,8.744,2012,1,3,1,0,16.103455146386093
35,2012-01-27,588722.99,0,36.96,3.567,140.9124021,8.744,2012,1,4,1,0,16.11532503430924
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,2012,2,5,1,0,16.127194922232388
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,2012,2,6,1,0,16.139064810155535
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,2012,2,7,1,0,16.149821100182983
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,2012,2,8,1,0,16.159742188929552
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,2012,3,9,1,0,16.169663277676122
35,2012-03-09,796351.35,0,44.32,3.848,141.4742857,8.744,2012,3,10,1,0,16.17958436642269
35,2012-03-16,793045.82,0,49.6,3.862,141.55478,8.744,2012,3,11,1,0,16.188790027447393
35,2012-03-23,760671.1,0,57.3,3.9,141.6269332,8.744,2012,3,12,1,0,16.197041765782252
35,2012-03-30,744525.69,0,49.4,3.953,141.6990864,8.744,2012,3,13,1,0,16.20529350411711
35,2012-04-06,860293.46,0,48.73,3.996,141.7712396,8.876,2012,4,14,2,0,15.972424470482201
35,2012-04-13,788633.42,0,52.22,4.044,141.8433929,8.876,2012,4,15,2,0,15.980553503830555
35,2012-04-20,794660.24,0,62.62,4.027,141.9015262,8.876,2012,4,16,2,0,15.987102996845428
35,2012-04-27,721212.45,0,52.33,4.004,141.9596595,8.876,2012,4,17,2,0,15.993652489860297
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,2012,5,18,2,0,16.000201994141506
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,2012,5,19,2,0,16.00675148715638
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,2012,5,20,2,0,16.009127027940515
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,2012,5,21,2,0,16.00983298783236
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,2012,6,22,2,0,16.010538958990537
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,2012,6,23,2,0,16.01124491888238
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,2012,6,24,2,0,16.01275966651645
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,2012,6,25,2,0,16.016296349707076
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,2012,6,26,2,0,16.019833044164038
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,2012,7,27,3,0,16.09044346645548
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,2012,7,28,3,0,16.093994954180335
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,2012,7,29,3,0,16.091611822604367
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,2012,7,30,3,0,16.089228691028396
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,2012,8,31,3,0,16.086845559452424
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,2012,8,32,3,0,16.084462427876456
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,2012,8,33,3,0,16.08957331146057
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,8,34,3,0,16.10030470641475
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,3,0,16.111036112682427
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,3,0,16.12176750763661
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,3,0,16.1323547120715
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,3,0,16.14207678470415
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,9,39,3,0,16.151798846023304
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,10,40,4,0,16.486056930178883
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,10,41,4,0,16.495974229659552
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,10,42,4,0,16.4874048355453
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,10,43,4,0,16.47575433352568
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554,2010,2,5,1,0,24.53272928454524
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554,2010,2,6,1,0,24.549569885433716
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554,2010,2,7,1,0,24.555190834697214
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554,2010,2,8,1,0,24.55894184007482
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554,2010,3,9,1,0,24.562692845452418
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,1,0,24.56644385083002
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,1,0,24.54761758241758
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,1,0,24.525028431143323
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,2010,4,13,2,0,24.762980340264647
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464,2010,4,14,2,0,24.74015099243856
36,2010-04-16,483699.56,0,66.74,2.769,209.2691428,8.464,2010,4,15,2,0,24.724615170132324
36,2010-04-23,434116.8,0,68.03,2.762,209.2199574,8.464,2010,4,16,2,0,24.71880404064272
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464,2010,4,17,2,0,24.71299291115312
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464,2010,5,18,2,0,24.70718179347826
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464,2010,5,19,2,0,24.7068213610586
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464,2010,5,20,2,0,24.73916513468809
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464,2010,5,21,2,0,24.77150890831758
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464,2010,6,22,2,0,24.803852681947067
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464,2010,6,23,2,0,24.83619645557656
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464,2010,6,24,2,0,24.835874491965974
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,2010,6,25,2,0,24.822486212192818
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,2010,7,26,3,0,25.1177278708134
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,2010,7,27,3,0,25.104173050239236
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36,2010,7,28,3,0,25.103236028708135
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36,2010,7,29,3,0,25.119122763157897
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36,2010,7,30,3,0,25.13500949760766
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,2010,8,31,3,0,25.15089623205742
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,2010,8,32,3,0,25.166782966507178
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,2010,8,33,3,0,25.162889724880383
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,2010,8,34,3,0,25.158996483253592
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,2010,9,35,3,0,25.155103241626794
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,2010,9,36,3,0,25.151210000000003
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,2010,9,37,3,0,25.154599330143544
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,2010,9,38,3,0,25.163450586124405
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,2010,10,39,4,0,24.82780123879188
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,2010,10,40,4,0,24.836531359131662
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476,2010,10,41,4,0,24.844336290703158
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476,2010,10,42,4,0,24.849828268050963
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476,2010,10,43,4,0,24.85532024539877
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476,2010,11,44,4,1,24.860812222746578
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476,2010,11,45,4,1,24.866304200094383
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,2010,11,46,4,1,24.853030910806982
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476,2010,11,47,4,1,24.83663007314771
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,12,48,4,1,24.820229235488434
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49,4,1,24.803828386031142
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50,4,1,24.796923360075503
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51,4,1,24.797140184049077
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52,4,1,24.79735700802265
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,2011,1,1,1,0,25.036835711733175
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,1,2,1,0,25.04323681953544
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,1,3,1,0,25.086731054198932
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,1,4,1,0,25.130225276950565
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,2,5,1,0,25.173719511614056
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2011,2,6,1,0,25.217213734365696
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2011,2,7,1,0,25.253883525908282
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,2011,2,8,1,0,25.28782353782013
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,2011,3,9,1,0,25.321763549731983
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,2011,3,10,1,0,25.355703549731984
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,2011,3,11,1,0,25.385310148898153
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,2011,3,12,1,0,25.4131833710542
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,2011,4,13,2,0,25.732249409638552
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,2011,4,14,2,0,25.7604416626506
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,2011,4,15,2,0,25.786291204819275
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,2011,4,16,2,0,25.806283999999998
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,2011,4,17,2,0,25.82627679518072
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,2011,5,18,2,0,25.846269590361445
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,2011,5,19,2,0,25.866262385542168
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,2011,5,20,2,0,25.839206265060238
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,2011,5,21,2,0,25.81215014457831
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,2011,6,22,2,0,25.785094036144574
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,2011,6,23,2,0,25.758037915662648
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,2011,6,24,2,0,25.75278621686747
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,2011,6,25,2,0,25.76388781927711
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,2011,7,26,3,0,26.16270174880763
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,2011,7,27,3,0,26.173970355876243
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,2011,7,28,3,0,26.18421981166687
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,2011,7,29,3,0,26.191921438180263
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,2011,7,30,3,0,26.19962305246423
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,2011,8,31,3,0,26.20732467897762
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,2011,8,32,3,0,26.215026305491012
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177,2011,8,33,3,0,26.222819310260487
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177,2011,8,34,3,0,26.230627565121683
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177,2011,9,35,3,0,26.238435807753458
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,9,36,3,0,26.24624405038523
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177,2011,9,37,3,0,26.267996954873425
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177,2011,9,38,3,0,26.30834272960744
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177,2011,9,39,3,0,26.348688504341446
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716,2011,10,40,4,0,27.96567305598756
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716,2011,10,41,4,0,28.005252177293936
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716,2011,10,42,4,0,28.025768364437532
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,2011,10,43,4,0,28.046284538621048
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,11,44,4,1,28.066800725764644
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,45,4,1,28.087316912908243
36,2011-11-18,332901.94,0,66.28,3.26,216.9395861,7.716,2011,11,46,4,1,28.11555029808191
36,2011-11-25,332811.55,1,66.41,3.181,217.1812533,7.716,2011,11,47,4,1,28.146870567651632
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,2011,12,48,4,1,28.17819085018144
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,2011,12,49,4,1,28.209511119751166
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,2011,12,50,4,1,28.237186871435977
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,2011,12,51,4,1,28.26000325298082
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,2011,12,52,4,1,28.28281964748574
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,2012,1,1,1,0,30.14995687465489
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,2012,1,2,1,0,30.17425992545555
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,2012,1,3,1,0,30.187124406405303
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,2012,1,4,1,0,30.199988887355055
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2012,2,5,1,0,30.212853382109333
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,2,6,1,0,30.225717863059085
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,2,7,1,0,30.24776776642739
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2012,2,8,1,0,30.276706736609608
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,2012,3,9,1,0,30.30564570679183
36,2012-03-09,318674.93,0,63.19,3.647,219.7437314,7.244,2012,3,10,1,0,30.33458467697405
36,2012-03-16,335345.82,0,67.48,3.779,219.8956335,7.244,2012,3,11,1,0,30.35555404472667
36,2012-03-23,317872.51,0,69.18,3.845,219.9705599,7.244,2012,3,12,1,0,30.36589728050801
36,2012-03-30,304144.9,0,70.48,3.891,220.0454862,7.244,2012,3,13,1,0,30.376240502484816
36,2012-04-06,331026.11,0,73.95,3.934,220.1204125,6.989,2012,4,14,2,0,31.49526577478895
36,2012-04-13,339407.94,0,72.54,3.919,220.1953389,6.989,2012,4,15,2,0,31.505986392903132
36,2012-04-20,323915.32,0,70.87,3.918,220.2483937,6.989,2012,4,16,2,0,31.5135775790528
36,2012-04-27,308389.82,0,70.06,3.888,220.3014485,6.989,2012,4,17,2,0,31.52116876520246
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,2012,5,18,2,0,31.528759951352125
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,2012,5,19,2,0,31.536351137501786
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,2012,5,20,2,0,31.538877507511803
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,2012,5,21,2,0,31.539377936757763
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,2012,6,22,2,0,31.53987836600372
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,2012,6,23,2,0,31.540378780941477
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,2012,6,24,2,0,31.542340077264274
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,2012,6,25,2,0,31.547953526970954
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,2012,6,26,2,0,31.553566976677637
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,2012,7,27,3,0,33.30320277819719
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,2012,7,28,3,0,33.30912643817001
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,2012,7,29,3,0,33.31041444964517
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,2012,7,30,3,0,33.31170246112033
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,2012,8,31,3,0,33.3129904574966
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,2012,8,32,3,0,33.314278468971764
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,2012,8,33,3,0,33.326281277366746
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,3,0,33.34632020232523
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,3,0,33.36635911218481
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,3,0,33.38639803714329
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,3,0,33.407839453419896
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,3,0,33.43769596859429
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,3,0,33.46755246866979
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,2012,10,40,4,0,35.62192350674374
36,2012-10-12,300236.85,0,71.28,3.576,222.0510793,6.228,2012,10,41,4,0,35.65367361913937
36,2012-10-19,287360.05,0,74.06,3.57,222.0951719,6.228,2012,10,42,4,0,35.66075335581246
36,2012-10-26,272489.41,0,74.39,3.494,222.1136566,6.228,2012,10,43,4,0,35.6637213551702
37,2010-02-05,536006.73,0,45.97,2.572,209.8529663,8.554,2010,2,5,1,0,24.53272928454524
37,2010-02-12,529852.7,1,46.11,2.548,209.9970208,8.554,2010,2,6,1,0,24.549569885433716
37,2010-02-19,510382.5,0,45.66,2.514,210.0451024,8.554,2010,2,7,1,0,24.555190834697214
37,2010-02-26,513615.82,0,50.87,2.561,210.0771885,8.554,2010,2,8,1,0,24.55894184007482
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,2010,3,9,1,0,24.562692845452418
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,1,0,24.56644385083002
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,1,0,24.54761758241758
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,1,0,24.525028431143323
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464,2010,4,13,2,0,24.762980340264647
37,2010-04-09,513327.55,0,68.54,2.77,209.400638,8.464,2010,4,14,2,0,24.74015099243856
37,2010-04-16,524544.83,0,66.74,2.808,209.2691428,8.464,2010,4,15,2,0,24.724615170132324
37,2010-04-23,527019.78,0,68.03,2.795,209.2199574,8.464,2010,4,16,2,0,24.71880404064272
37,2010-04-30,517850.83,0,70.9,2.78,209.170772,8.464,2010,4,17,2,0,24.71299291115312
37,2010-05-07,543234.77,0,75.56,2.835,209.1215867,8.464,2010,5,18,2,0,24.70718179347826
37,2010-05-14,505196.08,0,77.53,2.854,209.118536,8.464,2010,5,19,2,0,24.7068213610586
37,2010-05-21,510494.7,0,77.34,2.826,209.3922937,8.464,2010,5,20,2,0,24.73916513468809
37,2010-05-28,532241.22,0,80.87,2.759,209.6660514,8.464,2010,5,21,2,0,24.77150890831758
37,2010-06-04,479195.02,0,79.93,2.705,209.9398091,8.464,2010,6,22,2,0,24.803852681947067
37,2010-06-11,481915.11,0,82.3,2.668,210.2135668,8.464,2010,6,23,2,0,24.83619645557656
37,2010-06-18,505761.62,0,84.37,2.637,210.2108417,8.464,2010,6,24,2,0,24.835874491965974
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464,2010,6,25,2,0,24.822486212192818
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36,2010,7,26,3,0,25.1177278708134
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36,2010,7,27,3,0,25.104173050239236
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36,2010,7,28,3,0,25.103236028708135
37,2010-07-23,491998.12,0,82.6,2.608,209.9958663,8.36,2010,7,29,3,0,25.119122763157897
37,2010-07-30,487912.95,0,81.88,2.64,210.1286794,8.36,2010,7,30,3,0,25.13500949760766
37,2010-08-06,508576.62,0,85.49,2.627,210.2614925,8.36,2010,8,31,3,0,25.15089623205742
37,2010-08-13,491815.83,0,86.06,2.692,210.3943056,8.36,2010,8,32,3,0,25.166782966507178
37,2010-08-20,486930.72,0,85.54,2.664,210.3617581,8.36,2010,8,33,3,0,25.162889724880383
37,2010-08-27,512157.25,0,84.62,2.619,210.3292106,8.36,2010,8,34,3,0,25.158996483253592
37,2010-09-03,510427.53,0,82.29,2.577,210.2966631,8.36,2010,9,35,3,0,25.155103241626794
37,2010-09-10,510296.07,1,80.58,2.565,210.2641156,8.36,2010,9,36,3,0,25.151210000000003
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36,2010,9,37,3,0,25.154599330143544
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36,2010,9,38,3,0,25.163450586124405
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476,2010,10,39,4,0,24.82780123879188
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476,2010,10,40,4,0,24.836531359131662
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476,2010,10,41,4,0,24.844336290703158
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476,2010,10,42,4,0,24.849828268050963
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476,2010,10,43,4,0,24.85532024539877
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476,2010,11,44,4,1,24.860812222746578
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476,2010,11,45,4,1,24.866304200094383
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,2010,11,46,4,1,24.853030910806982
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476,2010,11,47,4,1,24.83663007314771
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,2010,12,48,4,1,24.820229235488434
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49,4,1,24.803828386031142
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50,4,1,24.796923360075503
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51,4,1,24.797140184049077
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52,4,1,24.79735700802265
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,2011,1,1,1,0,25.036835711733175
